artist_id,artist_name,genre
50-cent-27168,50 CENT,Hip-Hop/Rap/R'n'B
michel-sardou-5141,MICHEL SARDOU,Variété Française
diwanimi-111464,DIWANIMI,World
elephant-man-26352,ELEPHANT MAN,Reggae
alma-negra-162201,ALMA NEGRA,Electro
terrence-parker-148805,TERRENCE PARKER,Dj
aleks-cameron-173972,ALEKS CAMERON,Dj
au-suivant--12525,ASPO,Reggae
burna-boy-177018,BURNA BOY,Hip-Hop/Rap/R'n'B
bachar-mar-khalife-85412,BACHAR MAR KHALIFE,Jazz / Blues
decheman-82217,DECHEMAN & THE GARDENER,Scène Française
philippe-katerine-84,PHILIPPE KATERINE,Scène Française
elephant-stone-133015,ELEPHANT STONE,Rock
clio-147128,CLIO,Scène Française
the-murder-capital-177262,THE MURDER CAPITAL,Rock
wand-138018,WAND,Rock
je-vis-avec-freddie-mercury-176348,JE VIS AVEC FREDDIE MERCURY,Spectacle Musical
angerfist-75359,ANGERFIST,Dj
demi-portion-98669,DEMI PORTION,Hip-Hop/Rap/R'n'B
helena-242807,HELENA,Scène Française
little-green-bag-226177,LITTLE GREEN BAG,Dj
tom-bird-142999,TOM BIRD,Scène Française
nouveau-monde-14343,KARELL,Scène Française
felhur-x-andro-224027,FELHUR X ANDRO,Hip-Hop/Rap/R'n'B
wl-crew-166952,WL CREW,Hip-Hop/Rap/R'n'B
cyril-mokaiesh-36415,CYRIL MOKAIESH,Scène Française
verino-59048,VERINO,Humour
shen-yun-72725,SHEN YUN,Spectacle Musical
lodyssee-de-la-voix-12538,"JEROME THOMAS (""ICI""/""FOREST"")",Cirque
meth-math-196457,METH MATH,Variété pop internationale
starmania-36,STARMANIA,Spectacle Musical
younes-157533,YOUNES,Hip-Hop/Rap/R'n'B
marsman-168458,MARSMAN,Dj
amazonia-75535,AMAZONIA,World
joe-hisaishi-98442,JOE HISAISHI,Classique
old-time-relijun-19753,OLD TIME RELIJUN,Rock
je-vais-taimer-michel-sardou-186603,JE VAIS T'AIMER (Michel Sardou),Spectacle Musical
marie-nicole-lemieux-56871,MARIE NICOLE LEMIEUX,Classique
piotr-anderszewski-46561,PIOTR ANDERSZEWSKI,Classique
stefano-battaglia-135761,STEFANO BATTAGLIA,Jazz / Blues
franck-monnet-9620,FRANCK MONNET,Scène Française
naruto-symphonic-experience-191223,NARUTO SYMPHONIC EXPERIENCE,Ciné-concert
orfeo-41858,ORFEO,Classique
speakeasy-105094,SPEAKEASY,Spectacle Musical
voiron-124649,VOIRON,Dj
sherlock-holmes---laventure-musicale-203019,SHERLOCK HOLMES - L'AVENTURE MUSICALE,Spectacle Musical
the-asteroid-4-173570,THE ASTEROID 4,Rock
lisa-ekdahl-8809,LISA EKDAHL,Jazz / Blues
jessica93-127020,JESSICA93,Scène Française
lukas-geniusas-110908,LUKAS GENIUSAS,Classique
le-cirque-leroux-165519,LE CIRQUE LEROUX,Cirque
bagarre-97148,BAGARRE,Scène Française
renee-fleming-160529,RENEE FLEMING,Classique
gerald-genty-27956,GERALD GENTY,Scène Française
luidji-124876,LUIDJI,Hip-Hop/Rap/R'n'B
alain-chamfort-15256,ALAIN CHAMFORT,Variété Française
ballet-de-lopera-national-de-bordeaux-188941,BALLET DE L’OPÉRA NATIONAL DE BORDEAUX,Danse
era-174145,ERA,Musique contemporaine
archetypes-13549,OYE EL GRITO,World
big-ali-72416,BIG ALI,Hip-Hop/Rap/R'n'B
alma-caribe-171494,ALMA CARIBE,Jazz / Blues
tap-factory-112658,TAP FACTORY,Spectacle Musical
carmina-burana-ballet-orchestre-et-choeurs---opera-national-de-russie-148927,"CARMINA BURANA (Ballet, Orchestre Et Choeurs - Opera National De Russie)",Classique
sch-144892,SCH,Hip-Hop/Rap/R'n'B
ensemble-martenot-de-gironde-125584,ENSEMBLE MARTENOT DE GIRONDE,Classique
benjy-dotti-48947,BENJY DOTTI,Humour
liane-foly-5435,LIANE FOLY,Variété Française
slimane-92014,SLIMANE,Variété Française
the-wall--the-pink-floyds-rock-opera-205337,THE WALL – THE PINK FLOYD’S ROCK OPERA,Spectacle Musical
choeur-symphonique-polifonia-66738,CHOEUR SYMPHONIQUE POLIFONIA,Classique
one-man-chauve-11442,JOHN HICKS,Jazz / Blues
tom-ibarra-141540,TOM IBARRA,Jazz / Blues
you-said-strange-148306,YOU SAID STRANGE,Rock
philippe-caubere-164686,PHILIPPE CAUBERE,Spectacle/évènement
hubert-felix-thiefaine---replugged-8294,HUBERT FELIX THIEFAINE - Replugged,Variété Française
orville-and-the-woodbox-ex-orville-grant-56844,ORVILLE AND THE WOODBOX (ex ORVILLE GRANT),World
the-weeknd-111293,THE WEEKND,Variété pop internationale
franglish-161676,FRANGLISH,Hip-Hop/Rap/R'n'B
sebastian-marx-97360,SEBASTIAN MARX,Humour
titi-robin-4944,TITI ROBIN,World
roshi-182214,ROSHI,Hip-Hop/Rap/R'n'B
the-gainsbourg-connections-139444,THE GAINSBOURG CONNECTIONS,Scène Française
nassim-mellah-177407,NASSIM MELLAH,Humour
da-cockroach-228289,DA COCKROACH,Dj
vingt-deux-234573,VINGT DEUX & OLYNDE,Dj
mania-the-abba-tribute-27965,"MANIA, THE ABBA TRIBUTE",Spectacle Musical
popa-chubby-2196,POPA CHUBBY,Jazz / Blues
saint-dx-167880,SAINT DX,Scène Française
chaos-in-the-cbd-148767,CHAOS IN THE CBD,Dj
lyrae-ex-melting-blood-191405,LYRAE (EX MELTING BLOOD),Métal/Hard-Rock
lkill-170093,LKILL,Scène Française
timo-pheievna-194987,TIMO PHEIEVNA,World
julien-pras-62535,JULIEN PRAS,Scène Française
loud-166641,LOUD,Hip-Hop/Rap/R'n'B
maintenant-ou-jamel-192,BOUGA,Hip-Hop/Rap/R'n'B
andre-manoukian-57088,ANDRE MANOUKIAN,Jazz / Blues
patricia-petibon-60803,PATRICIA PETIBON,Classique
antonio-farao-6742,ANTONIO FARAO,Jazz / Blues
les-enfoires-8086,LES ENFOIRES,Variété Française
alex-golino-48421,ALEX GOLINO,Jazz / Blues
la-jungle-rock-150550,LA JUNGLE (rock),Scène Française
meat-puppets-92385,MEAT PUPPETS,Rock
the-rocket-man-a-tribute-to-sir-elton-john-169427,THE ROCKET MAN (A tribute to Sir Elton John),Spectacle Musical
alicia-keys-24905,ALICIA KEYS,Soul/Funk/Groove
grems-144891,GREMS,Hip-Hop/Rap/R'n'B
cannibale-155819,CANNIBALE,Scène Française
alexandre-tharaud-52088,ALEXANDRE THARAUD,Classique
julien-granel-154706,JULIEN GRANEL,Scène Française
taste-79753,TASTE,Rock
damso-153678,DAMSO,Hip-Hop/Rap/R'n'B
thomas-azier-120793,THOMAS AZIER,Electro
celui-qui-chante-168476,CELUI QUI CHANTE,Variété Française
laurent-voulzy-24082,LAURENT VOULZY,Variété Française
bonhomme-jarry-13795,DJ ANTOINE,Dj
bastard-prod-136576,BASTARD PROD,Hip-Hop/Rap/R'n'B
marina-cars-144897,MARINA CARS,Humour
scorpions-982,SCORPIONS,Métal/Hard-Rock
joe-satriani-24293,JOE SATRIANI,Rock
bilbao-kung-fu-192619,BILBAO KUNG FU,Rock
marie-lombard-191185,MARIE LOMBARD,Classique
alice-cooper-18814,ALICE COOPER,Métal/Hard-Rock
the-cunninlynguists-50622,THE CUNNINLYNGUISTS,Hip-Hop/Rap/R'n'B
les-plus-belles-musiques-de-films-de-miyazaki-13639,SILICONE SOUL,Electro
egoiste-3794,FREDERIC ESCOFFIER,Jazz / Blues
arcade-fire-30607,ARCADE FIRE,Rock
hantcha-146965,HANTCHA,Soul/Funk/Groove
aldebert-presente-helldebert-enfantillages-666-15309,ALDEBERT PRESENTE HELLDEBERT ENFANTILLAGES 666,Spectacle pour enfants
antoine-melvil-177184,ANTOINE MELVIL,Humour
altin-gun-166895,ALTIN GUN,Rock
djrum-171392,DJRUM,Dj
miss-k8-137024,MISS K8,Dj
derya-yildirim-161573,DERYA YILDIRIM & GRUP SIMSEK,World
generation-celine-taimer-encore-236693,"GENERATION CELINE ""T'AIMER ENCORE""",Spectacle Musical
jonathan-bree-170505,JONATHAN BREE,Rock
13-block-155834,13 BLOCK,Hip-Hop/Rap/R'n'B
gambi-52031,GAMBI,Hip-Hop/Rap/R'n'B
cimafunk-165670,CIMAFUNK,World
adeline-toniutti-205419,ADELINE TONIUTTI,Spectacle Musical
pawlowski-180440,PAWLOWSKI,Dj
ben-klock-39574,BEN KLOCK,Electro
mong-tong-223893,MONG TONG,World
wonderland-le-spectacle-186775,"WONDERLAND, LE SPECTACLE",Spectacle/évènement
pete-international-airport-from-the-dandy-warhols-175761,PETE INTERNATIONAL AIRPORT (FROM THE DANDY WARHOLS),Variété pop internationale
gaspar-claus-96766,GASPAR CLAUS,Classique
celtic-legends-26872,CELTIC LEGENDS,Spectacle Musical
dylan-dylan-194001,DYLAN DYLAN,Dj
slift-x-etienne-jaumet-200329,SLIFT x ETIENNE JAUMET,Scène Française
vidhya-subramanian-195611,VIDHYA SUBRAMANIAN,World
jo-brami-152138,JO BRAMI,Humour
stefano-di-battista-1495,STEFANO DI BATTISTA,Jazz / Blues
night-beats-124125,NIGHT BEATS,Rock
duo-delles-175110,DUO D'ELLES,Scène Française
djamano-132834,DJAMANO,Jazz / Blues
puggy-44869,PUGGY,Rock
romeo-et-juliette-grand-ballet-de-kiev-236783,ROMEO ET JULIETTE (Grand Ballet de Kiev),Danse
calling-marian-150101,CALLING MARIAN,Dj
carole-simon-33253,CAROLE SIMON,Jazz / Blues
caroline-vigneaux-croque-la-pomme-9289,NEMLESS,Scène Française
jeffrey-lewis-27517,JEFFREY LEWIS,Rock
trainfantome-176537,TRAINFANTOME,Scène Française
black-legends---le-plus-grand-hommage-a-la-musique-afro-americaine-196349,BLACK LEGENDS - LE PLUS GRAND HOMMAGE A LA MUSIQUE AFRO-AMERICAINE,Spectacle Musical
noubliez-pas-les-paroles-189991,N'OUBLIEZ PAS LES PAROLES,Spectacle Musical
thea-211447,THEA,Punk
mourad-merzouki-179992,MOURAD MERZOUKI,Danse
angele-149625,ANGELE,Scène Française
supermen-lovers-24261,SUPERMEN LOVERS,Electro
teledrama-12993,FLYTRAP,Scène Française
fabrice-eboue-58247,FABRICE EBOUE,Humour
infinit-166885,INFINIT,Hip-Hop/Rap/R'n'B
benjamin-bernheim-68498,BENJAMIN BERNHEIM,Classique
lenni-kim-168565,LENNI KIM,Variété pop internationale
drama-queen-12338,LO JO,Scène Française
julian-marley-28332,JULIAN MARLEY,Reggae
usky-172691,USKY,Hip-Hop/Rap/R'n'B
oldelaf-20273,OLDELAF,Scène Française
the-music-of-hans-zimmer-181635,THE MUSIC OF HANS ZIMMER & OTHERS,Spectacle Musical
james-blunt-30492,JAMES BLUNT,Variété pop internationale
menelik-196,MENELIK,Hip-Hop/Rap/R'n'B
emmanuelle-troy-121763,EMMANUELLE TROY,Scène Française
sonic-species-137725,SONIC SPECIES,Dj
le-sens-de-la-vie-alexis-le-rossignol-14089,SQUEEZE GROOVE,Scène Française
tnt-acdc-tribute-139866,TNT (AC/DC Tribute),Métal/Hard-Rock
luiza-212115,LUIZA,World
faiza-kaddour-180972,FAIZA KADDOUR,Spectacle Musical
kendji-girac-133392,KENDJI GIRAC,Variété Française
sean-183521,SEAN,Variété pop internationale
impala-4tet-169229,IMPALA 4TET,Scène Française
ycare-61388,YCARE,Variété Française
djamil-le-shlag-136673,DJAMIL LE SHLAG,Humour
riles-158386,RILES,Hip-Hop/Rap/R'n'B
milos-asian-167399,MILOS ASIAN,Scène Française
david-hallyday---requiem-pour-un-fou-11046,DAVID HALLYDAY - REQUIEM POUR UN FOU,Variété Française
deena-abdelwahed-138302,DEENA ABDELWAHED,Dj
madame-arthur-ensorcelle-disney-14229,VIKING'S REMEDY,Reggae
excentrik-cirque-arlette-gruss-186519,EXCENTRIK (Cirque Arlette Gruss),Cirque
mariah-carey-11773,MARIAH CAREY,Hip-Hop/Rap/R'n'B
un-monde-hostile-14461,TREVOR ROCKCLIFFE,Electro
alain-souchon-157482,ALAIN SOUCHON,Variété Française
super-daronne-165291,SUPER DARONNE,Electro
antoine-sy-171972,ANTOINE SY,Dj
mathieu-boogaerts-1815,MATHIEU BOOGAERTS,Scène Française
lise-de-la-salle-53776,LISE DE LA SALLE,Classique
julie-et-le-velo-qui-pleure-46086,JULIE ET LE VELO QUI PLEURE,Scène Française
merzhin-11893,MERZHIN,Scène Française
alexis-hk-141374,ALEXIS HK,Scène Française
kim-wilde-39151,KIM WILDE,Variété pop internationale
ilauna-cie-bilaka-224345,ILAUNA (Cie Bilaka),Spectacle Musical
ciao-soundsystem-167002,CIAO SOUNDSYSTEM,Electro
kaaris-122833,KAARIS,Hip-Hop/Rap/R'n'B
alex-da-kosta-132823,ALEX DA KOSTA,Dj
yellel---hamid-ben-mahi-cie-hors-serie-201361,YELLEL - HAMID BEN MAHI (Cie Hors Série),Danse
banane-metalik-32855,BANANE METALIK,Scène Française
finn-johannsen-167733,FINN JOHANNSEN,Electro
laureats-des-classes-de-chant-du-conservatoire-de-bordeaux-200839,LAUREATS DES CLASSES DE CHANT DU CONSERVATOIRE DE BORDEAUX,Classique
anthony-kavanagh-34034,ANTHONY KAVANAGH,Humour
anna-geniushene-189233,ANNA GENIUSHENE,Classique
bruno-buijtenhuijs-158452,BRUNO BUIJTENHUIJS,Scène Française
perry-gordon-161140,PERRY GORDON,Jazz / Blues
pile-poil-6956,PETER AND THE TEST TUBE BABIES (PTTB),Rock
overmono-truss-127468,OVERMONO (TRUSS & TESSELA) (ex TR//ER),Electro
elizabeth-sombart-101407,ELIZABETH SOMBART,Classique
